text,rating_numerator,rating_denominator,name,jpg_url,img_num,retweets,favorites,followers,friends,source_device,diff_dogs,image_predic,confident
This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8.0,10.0,Thumas,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1.0,864.0,3699.0,8989920.0,16.0,Twitter for iPhone,None,Shetland_sheepdog,0.234431
Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13.0,10.0,None,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1.0,1079.0,3474.0,8989920.0,16.0,Twitter for iPhone,None,toy_poodle,0.497755
"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10.0,10.0,None,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1.0,705.0,3163.0,8989920.0,16.0,Twitter for iPhone,None,Old_English_sheepdog,0.4274810000000001
This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12.0,10.0,Kanu,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2.0,582.0,2869.0,8989920.0,16.0,Twitter for iPhone,None,Shetland_sheepdog,0.963985
This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,12.0,10.0,Doug,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,2.0,1322.0,4389.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,99.0,90.0,None,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1.0,648.0,2440.0,8989920.0,16.0,Twitter for iPhone,None,Labrador_retriever,0.6638
This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12.0,10.0,Piper,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1.0,504.0,2569.0,8989920.0,16.0,Twitter for iPhone,None,basset,1.44895e-05
Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11.0,10.0,None,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,1.0,535.0,2222.0,8989920.0,16.0,Twitter for iPhone,None,chow,0.06275449999999999
This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10.0,10.0,Lance,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1.0,2274.0,4595.0,8989920.0,16.0,Vine - Make a Scene,None,Pekinese,0.984267
Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10.0,10.0,Opie,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1.0,1770.0,4345.0,8989920.0,16.0,Twitter for iPhone,None,Shetland_sheepdog,0.43332
This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10.0,10.0,Stubert,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1.0,701.0,2281.0,8989920.0,16.0,Vine - Make a Scene,None,chow,0.575637
Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10.0,10.0,None,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1.0,496.0,2069.0,8989920.0,16.0,Twitter for iPhone,None,German_shepherd,0.622957
Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10.0,10.0,Sunny,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1.0,1192.0,4333.0,8989920.0,16.0,Twitter for iPhone,None,toy_poodle,0.508292
This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11.0,10.0,Kane,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1.0,1066.0,2294.0,8989920.0,16.0,Twitter for iPhone,None,golden_retriever,0.25650500000000004
"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",12.0,10.0,None,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,3.0,853.0,2792.0,8989920.0,16.0,Twitter for iPhone,pupper,Boston_bull,0.936183
I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10.0,10.0,None,https://pbs.twimg.com/media/Cl071YVWEAAlF7N.jpg,1.0,843.0,2638.0,8989920.0,16.0,Twitter for iPhone,None,Ibizan_hound,0.101537
This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,7.0,10.0,Steven,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1.0,1882.0,5224.0,8989920.0,16.0,Twitter for iPhone,None,Pembroke,0.540201
"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11.0,10.0,Olive,https://pbs.twimg.com/media/Cl2LdofXEAATl7x.jpg,1.0,1034.0,3352.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,6.0,10.0,Chester,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,1.0,98.0,639.0,8989920.0,16.0,Twitter for iPhone,None,Labrador_retriever,0.991954
Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,10.0,10.0,Winston,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,2.0,1138.0,3397.0,8989920.0,16.0,Twitter for iPhone,pupper,Shetland_sheepdog,0.548018
Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11.0,10.0,Roosevelt,https://pbs.twimg.com/media/Cl-EXHSWkAE2IN2.jpg,1.0,1018.0,3140.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,10.0,10.0,None,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1.0,227.0,1435.0,8989920.0,16.0,Twitter for iPhone,None,Cardigan,0.111493
Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,13.0,10.0,None,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1.0,541.0,2112.0,8989920.0,16.0,Twitter for iPhone,None,basenji,0.389136
This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,9.0,10.0,Gary,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1.0,649.0,2529.0,8989920.0,16.0,Twitter for iPhone,None,Chesapeake_Bay_retriever,0.804363
"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11.0,10.0,None,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,1.0,544.0,2302.0,8989920.0,16.0,Twitter for iPhone,None,Pembroke,0.7689229999999999
What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,3.0,10.0,None,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1.0,5473.0,11959.0,8989920.0,16.0,Twitter for iPhone,None,Pembroke,0.360428
This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11.0,10.0,Chuckles,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1.0,610.0,2355.0,8989920.0,16.0,Twitter for iPhone,pupper,kuvasz,0.40845
Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12.0,10.0,Milo,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1.0,641.0,1932.0,8989920.0,16.0,Vine - Make a Scene,None,Samoyed,0.998201
This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,10.0,10.0,Staniel,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,1.0,393.0,1953.0,8989920.0,16.0,Twitter for iPhone,None,kelpie,0.307672
Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12.0,10.0,Sora,https://pbs.twimg.com/media/CmKFi-FXEAAeI37.jpg,2.0,1553.0,4530.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,80.0,80.0,None,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1.0,629.0,1729.0,8989920.0,16.0,Vine - Make a Scene,None,Shetland_sheepdog,0.880499
I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,12.0,10.0,None,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,1.0,854.0,2851.0,8989920.0,16.0,Twitter for iPhone,None,borzoi,0.5964550000000001
This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12.0,10.0,Beemo,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1.0,475.0,1618.0,8989920.0,16.0,Twitter for iPhone,None,Tibetan_terrier,0.32816100000000004
This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq,12.0,10.0,Oshie,https://pbs.twimg.com/media/CmN5ecNWMAE6pnf.jpg,1.0,6562.0,15801.0,8989920.0,16.0,Twitter for iPhone,None,soft-coated_wheaten_terrier,0.0864988
This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11.0,10.0,Gunner,https://pbs.twimg.com/media/CmPkGhFXEAABO1n.jpg,1.0,779.0,2649.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11.0,10.0,None,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,1.0,682.0,2428.0,8989920.0,16.0,Twitter for iPhone,None,Pembroke,0.849029
"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",13.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/748704826305970176/pu/img/QHuadM5eEygfBeOf.jpg,1.0,645.0,2439.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,11.0,10.0,Lacy,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1.0,778.0,2972.0,8989920.0,16.0,Twitter for iPhone,None,borzoi,0.742912
This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8.0,10.0,Tater,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,1.0,9546.0,15246.0,8989920.0,16.0,Vine - Make a Scene,None,German_short-haired_pointer,0.742216
This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,11.0,10.0,None,https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg,1.0,1257.0,3427.0,8989920.0,16.0,Twitter for iPhone,pupper,West_Highland_white_terrier,0.0195223
Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12.0,10.0,Watson,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2.0,704.0,2255.0,8989920.0,16.0,Twitter for iPhone,None,pug,0.985222
"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",12.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1.0,1481.0,4127.0,8989920.0,16.0,Twitter for iPhone,None,wire-haired_fox_terrier,0.155144
*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12.0,10.0,None,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,1.0,817.0,3244.0,8989920.0,16.0,Twitter for iPhone,None,Pomeranian,0.973715
This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12.0,10.0,Olaf,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg,1.0,936.0,2577.0,8989920.0,16.0,Twitter for iPhone,None,Chesapeake_Bay_retriever,0.694541
This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12.0,10.0,Cecil,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2.0,531.0,1875.0,8989920.0,16.0,Twitter for iPhone,None,papillon,0.772894
This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9.0,10.0,Vince,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,1.0,1835.0,4218.0,8989920.0,16.0,Twitter for iPhone,None,Pekinese,0.8790120000000001
Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10.0,10.0,Karma,https://pbs.twimg.com/media/CmgBZ7kWcAAlzFD.jpg,1.0,1076.0,2996.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8.0,10.0,Billy,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,1.0,2.0,49.0,8989920.0,16.0,Twitter for iPhone,None,Old_English_sheepdog,0.515319
This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11.0,10.0,Walker,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,1.0,914.0,2576.0,8989920.0,16.0,Twitter for iPhone,None,Boston_bull,0.0871498
This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11.0,10.0,Penny,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg,1.0,913.0,3145.0,8989920.0,16.0,Twitter for iPhone,None,standard_poodle,0.258732
"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",45.0,50.0,None,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,1.0,584.0,2388.0,8989920.0,16.0,Twitter for iPhone,None,Labrador_retriever,0.252031
This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,13.0,10.0,Sammy,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,1.0,2336.0,3902.0,8989920.0,16.0,Vine - Make a Scene,None,Saluki,0.484428
Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10.0,10.0,Rodney,https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg,2.0,953.0,3253.0,8989920.0,16.0,Twitter for iPhone,None,redbone,0.382113
This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9.0,10.0,Klevin,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,1.0,827.0,2458.0,8989920.0,16.0,Vine - Make a Scene,None,pug,0.978277
This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,8.0,10.0,Lucy,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,2.0,6026.0,16267.0,8989920.0,16.0,Twitter for iPhone,None,golden_retriever,0.316704
Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,9.0,10.0,None,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,2.0,663.0,2159.0,8989920.0,16.0,Twitter for iPhone,pupper,Shih-Tzu,0.814405
Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10.0,10.0,Malikai,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,1.0,569.0,2204.0,8989920.0,16.0,Twitter for iPhone,None,toy_poodle,0.4780180000000001
This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10.0,10.0,Mister,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,1.0,1212.0,3352.0,8989920.0,16.0,Twitter for iPhone,None,pug,0.977765
This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11.0,10.0,Coco,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,1.0,1032.0,3126.0,8989920.0,16.0,Twitter for iPhone,None,Border_collie,0.672791
This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11.0,10.0,Smokey,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,1.0,605.0,2374.0,8989920.0,16.0,Twitter for iPhone,None,golden_retriever,0.964929
Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13.0,10.0,Bear,https://pbs.twimg.com/media/CmpVaOZWIAAp3z6.jpg,1.0,744.0,2674.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11.0,10.0,Bobble,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,1.0,644.0,2489.0,8989920.0,16.0,Twitter for iPhone,None,Pembroke,0.972587
RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,12.0,10.0,None,https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg,4.0,752.0,2094.0,8989920.0,16.0,Twitter for iPhone,None,toy_poodle,0.912648
This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10.0,10.0,Oliver,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg,1.0,1289.0,3910.0,8989920.0,16.0,Twitter for iPhone,None,Labrador_retriever,0.92939
This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11.0,10.0,River,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,2.0,569.0,2219.0,8989920.0,16.0,Twitter for iPhone,None,Labrador_retriever,0.947164
This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10.0,10.0,Jebberson,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,1.0,7478.0,13979.0,8989920.0,16.0,Vine - Make a Scene,None,Walker_hound,0.178852
Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,1.0,554.0,1961.0,8989920.0,16.0,Twitter for iPhone,None,golden_retriever,0.714409
This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9.0,10.0,Cooper,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,2.0,930.0,3166.0,8989920.0,16.0,Twitter for iPhone,None,Labrador_retriever,0.516257
This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10.0,10.0,Remington,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,1.0,1040.0,2456.0,8989920.0,16.0,Twitter for iPhone,None,dalmatian,0.8683040000000001
Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13.0,10.0,None,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,1.0,604.0,2070.0,8989920.0,16.0,Twitter for iPhone,None,toy_poodle,0.757756
This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,12.0,10.0,Farfle,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,1.0,1366.0,3342.0,8989920.0,16.0,Twitter for iPhone,None,chow,0.703569
Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11.0,10.0,Rufus,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,1.0,881.0,3311.0,8989920.0,16.0,Twitter for iPhone,None,Labrador_retriever,0.527659
When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,1.0,455.0,1640.0,8989920.0,16.0,Twitter for iPhone,None,Bedlington_terrier,0.399163
He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,12.0,10.0,None,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg,3.0,887.0,2626.0,8989920.0,16.0,Twitter for iPhone,None,Labrador_retriever,1.00288e-05
This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7.0,10.0,Jiminus,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,2.0,2109.0,3744.0,8989920.0,16.0,Twitter for iPhone,None,English_setter,0.0505118
We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,10.0,10.0,None,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,2.0,1523.0,4942.0,8989920.0,16.0,Twitter for iPhone,None,German_shepherd,0.299966
This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12.0,10.0,Harper,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,1.0,366.0,1417.0,8989920.0,16.0,Vine - Make a Scene,None,German_shepherd,0.609283
This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4.0,10.0,Keurig,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,3.0,695.0,2974.0,8989920.0,16.0,Twitter for iPhone,None,Pembroke,0.868511
"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",11.0,10.0,None,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg,1.0,853.0,3050.0,8989920.0,16.0,Twitter for iPhone,pupper,chow,0.194773
Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10.0,10.0,Clarkus,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,1.0,527.0,2278.0,8989920.0,16.0,Twitter for iPhone,None,bluetick,0.36007100000000003
This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,1.0,493.0,1853.0,8989920.0,16.0,Twitter for iPhone,None,whippet,0.163794
This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10.0,10.0,Finnegus,https://pbs.twimg.com/ext_tw_video_thumb/753420390836346880/pu/img/ZHLvYxSHYuQK3uXi.jpg,1.0,1096.0,3042.0,8989920.0,16.0,Twitter for iPhone,pupper,NaN,0.0
This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10.0,10.0,Cassie,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,1.0,871.0,2843.0,8989920.0,16.0,Twitter for iPhone,None,miniature_pinscher,0.456092
Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11.0,10.0,Cupcake,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg,1.0,1529.0,4220.0,8989920.0,16.0,Twitter for iPhone,None,French_bulldog,0.600985
This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10.0,10.0,Kathmandu,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,1.0,1592.0,3651.0,8989920.0,16.0,Twitter for iPhone,None,chow,0.168909
This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12.0,10.0,Tucker,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,1.0,721.0,2876.0,8989920.0,16.0,Twitter for iPhone,None,beagle,0.858513
This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11.0,10.0,Ellie,https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg,1.0,760.0,2483.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,13.0,10.0,None,https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg,1.0,492.0,2052.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,3.0,10.0,Elliot,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,2.0,584.0,2098.0,8989920.0,16.0,Twitter for iPhone,None,golden_retriever,0.8723850000000001
Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9.0,10.0,Shadow,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,1.0,506.0,2155.0,8989920.0,16.0,Twitter for iPhone,None,Labrador_retriever,0.708974
Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,10.0,10.0,None,https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg,1.0,1443.0,4867.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
